city_pair,distance_to_largest_city,time_to_largest_city
"('ecorse,MI', 'detroit,MI')",10.012154,16.833333333333332
"('spanaway,WA', 'seattle,WA')",43.620258,48.55
"('sugar%20grove,OH', 'columbus,OH')",38.395769,37.41666666666666
"('cedar%20hill,TX', 'houston,TX')",244.642538,195.58333333333331
"('dupont,WA', 'seattle,WA')",46.946458,48.4
"('clyde%20hill,WA', 'seattle,WA')",14.059766,16.5
"('college%20point,NY', 'new%20york%20city,NY')",15.531173,28.383333333333333
"('herkimer,NY', 'new%20york%20city,NY')",256.614496,281.3333333333333
"('bryans%20road,MD', 'baltimore,MD')",65.352094,66.4
"('gresham,OR', 'portland,OR')",17.190234,28.133333333333333
"('goodell,IA', 'des%20moines,IA')",99.229251,94.66666666666669
"('corona,NY', 'new%20york%20city,NY')",13.035125,29.5
"('lowell,MA', 'boston,MA')",28.360003,35.18333333333333
"('santee,CA', 'los%20angeles,CA')",124.581196,112.28333333333332
"('merced,CA', 'los%20angeles,CA')",273.462355,230.4833333333333
"('grosse%20pointe,MI', 'detroit,MI')",13.000328,21.85
"('cherry%20creek,NY', 'new%20york%20city,NY')",398.213806,358.8
"('el%20centro,CA', 'los%20angeles,CA')",211.61293,195.46666666666667
"('rossville,GA', 'atlanta,GA')",113.606538,101.03333333333332
"('corona,CA', 'los%20angeles,CA')",46.96572,48.03333333333333
"('new%20bedford,MA', 'boston,MA')",59.394387,59.21666666666667
"('round%20lake%20beach,IL', 'chicago,IL')",49.861931,59.93333333333333
"('germantown,MD', 'baltimore,MD')",52.77989,52.7
"('elmhurst,NY', 'new%20york%20city,NY')",394.459482,349.2333333333333
"('white%20settlement,TX', 'houston,TX')",270.825877,222.35
"('east%20fultonham,OH', 'columbus,OH')",56.386329,58.6
"('snohomish,WA', 'seattle,WA')",30.097978,38.516666666666666
"('friendswood,TX', 'houston,TX')",22.898771,26.75
"('hope%20mills,NC', 'charlotte,NC')",131.268393,144.98333333333332
"('pueblo,CO', 'denver,CO')",111.464671,98.76666666666668
"('el%20portal,FL', 'jacksonville,FL')",344.254553,275.3666666666667
"('battle%20creek,MI', 'detroit,MI')",123.175654,104.71666666666668
"('hutto,TX', 'houston,TX')",175.575265,161.78333333333333
"('roosevelt%20island,NY', 'new%20york%20city,NY')",9.493309,27.116666666666667
"('cooleemee,NC', 'charlotte,NC')",56.306172,57.18333333333333
"('bushwick,NY', 'new%20york%20city,NY')",5.91359,27.383333333333333
"('richlands,VA', 'virginia%20beach,VA')",430.075857,376.2166666666666
"('south%20boston,MA', 'boston,MA')",2.72782,9.966666666666669
"('north%20highlands,CA', 'los%20angeles,CA')",396.761662,327.3333333333333
"('neptune%20beach,FL', 'jacksonville,FL')",16.817411,28.366666666666667
"('edgewood,WA', 'seattle,WA')",27.18499,30.7
"('san%20ysidro,CA', 'los%20angeles,CA')",134.735022,118.26666666666668
"('wilmington,CA', 'los%20angeles,CA')",22.535269,26.066666666666663
"('cleveland,MS', 'jackson,MS')",935.49235,767.1666666666666
"('vashon,WA', 'seattle,WA')",16.961569,47.78333333333333
"('utica,NY', 'new%20york%20city,NY')",258.733993,281.68333333333334
"('university%20heights,OH', 'columbus,OH')",148.261031,129.25
"('coconut%20creek,FL', 'jacksonville,FL')",316.640196,253.3
"('burlington,VT', 'burlington,VT')",0.0,0.0
"('lewisville,TX', 'houston,TX')",263.69005,214.26666666666668
"('takoma%20park,MD', 'baltimore,MD')",34.279806,40.3
"('garrett,KY', 'louisville,KY')",198.986046,178.95
"('highland%20park,CA', 'los%20angeles,CA')",7.576379,12.45
"('jasper,TN', 'nashville,TN')",111.89466,95.48333333333332
"('west%20seneca,NY', 'new%20york%20city,NY')",365.204083,342.76666666666665
"('dickson,TN', 'nashville,TN')",42.000964,44.36666666666667
"('west%20jordan,UT', 'salt%20lake%20city,UT')",15.940035,19.83333333333333
"('portland,MI', 'detroit,MI')",114.140917,97.8
"('greeley,CO', 'denver,CO')",54.075449,64.28333333333333
"('doctor%20phillips,FL', 'jacksonville,FL')",150.904965,127.5
"('shavano%20park,TX', 'houston,TX')",206.882432,173.2
"('south%20holland,IL', 'chicago,IL')",24.149591,26.95
"('mount%20perry,OH', 'columbus,OH')",49.092052,53.21666666666667
"('daly%20city,CA', 'los%20angeles,CA')",388.857199,321.6666666666667
"('midway%20park,NC', 'charlotte,NC')",256.810228,257.6666666666667
"('pomona,CA', 'los%20angeles,CA')",29.536258,31.183333333333334
"('enterprise,FL', 'jacksonville,FL')",115.881999,95.65
"('columbia,MO', 'kansas%20city,MO')",125.782928,107.85
"('harper%20woods,MI', 'detroit,MI')",12.493911,15.816666666666666
"('saintllings,NC', 'charlotte,NC')",15.156486,22.366666666666667
"('apopka,FL', 'jacksonville,FL')",138.645933,121.98333333333332
"('georgia,VT', 'burlington,VT')",21.966714,24.133333333333333
"('new%20haven,VT', 'burlington,VT')",28.137552,40.03333333333333
"('oxnard,CA', 'los%20angeles,CA')",61.31256,60.38333333333333
"('hemet,CA', 'los%20angeles,CA')",86.796235,86.51666666666667
"('hinesburg,VT', 'burlington,VT')",12.802111,21.216666666666665
"('bedford,OH', 'columbus,OH')",137.866733,119.66666666666669
"('tarkington%20prairie,TX', 'houston,TX')",53.549148,51.43333333333333
"('fairview,TX', 'houston,TX')",266.704943,216.56666666666663
"('temple%20hills,MD', 'baltimore,MD')",47.345378,51.61666666666667
"('naples,FL', 'jacksonville,FL')",335.073173,322.21666666666664
"('lehigh,FL', 'jacksonville,FL')",174.915369,174.03333333333333
"('berkeley,CA', 'los%20angeles,CA')",374.269267,311.31666666666666
"('webster,TX', 'houston,TX')",22.781332,23.28333333333333
"('saltville,VA', 'virginia%20beach,VA')",405.324157,347.95
"('castlewood,VA', 'virginia%20beach,VA')",444.004514,389.78333333333336
"('kingston,WA', 'seattle,WA')",22.990113,50.13333333333333
"('carlsbad,CA', 'los%20angeles,CA')",86.422791,76.8
"('arvada,CO', 'denver,CO')",10.536591,19.1
"('rosedale,NY', 'new%20york%20city,NY')",21.599484,38.73333333333333
"('encino,CA', 'los%20angeles,CA')",18.99221,21.5
"('cambridge,VT', 'burlington,VT')",36.997684,45.53333333333333
"('north%20pt,FL', 'jacksonville,FL')",293.681152,244.1
"('concord,CA', 'los%20angeles,CA')",369.668014,303.43333333333334
"('yuba%20city,CA', 'los%20angeles,CA')",423.975856,350.35
"('viper,KY', 'louisville,KY')",190.705033,179.65
"('biltmore%20forest,NC', 'charlotte,NC')",129.615545,120.71666666666668
"('dorchester,MA', 'boston,MA')",4.281869,8.666666666666666
"('hallandale,FL', 'jacksonville,FL')",334.484734,266.5833333333333
"('mc%20allen,TX', 'houston,TX')",363.796056,314.6
"('saintw,NY', 'new%20york%20city,NY')",247.503952,255.76666666666668
"('brier,WA', 'seattle,WA')",15.703293,20.866666666666667
"('lancaster,PA', 'philadelphia,PA')",69.172284,82.46666666666667
"('barney,GA', 'atlanta,GA')",212.712136,175.18333333333334
"('bunnell,FL', 'jacksonville,FL')",66.923542,61.91666666666666
"('greenbelt,MD', 'baltimore,MD')",32.045355,34.15
"('bladensburg,MD', 'baltimore,MD')",33.392488,40.43333333333333
"('medford,OR', 'portland,OR')",273.70469,242.26666666666668
"('waldorf,MD', 'baltimore,MD')",56.929407,59.7
"('cleveland,OK', 'oklahoma%20city,OK')",108.029731,111.3
"('hindman,KY', 'louisville,KY')",196.870278,184.46666666666667
"('fort%20wayne,IN', 'indianapolis,IN')",124.886289,112.85
"('newbury%20park,CA', 'los%20angeles,CA')",49.781774,52.61666666666667
"('winters,CA', 'los%20angeles,CA')",414.448372,339.85
"('upper%20marlboro,MD', 'baltimore,MD')",39.517344,48.03333333333333
"('chamblee,GA', 'atlanta,GA')",13.522901,18.98333333333333
"('river%20rouge,MI', 'detroit,MI')",8.963901,13.933333333333334
"('marstons%20mills,MA', 'boston,MA')",68.380657,69.96666666666667
"('belvidere,IL', 'chicago,IL')",76.246595,96.95
"('ashville,NY', 'new%20york%20city,NY')",404.827681,359.71666666666664
"('algona,WA', 'seattle,WA')",28.426489,31.03333333333333
"('castle%20hills,TX', 'houston,TX')",202.727322,168.15
"('buena%20ventura%20lakes,FL', 'jacksonville,FL')",156.734048,143.4
"('los%20gatos,CA', 'los%20angeles,CA')",342.268651,289.2
"('brown%20deer,WI', 'milwaukee,WI')",14.504046,19.716666666666665
"('charlotte,ME', 'portland,ME')",235.311406,232.9
"('alta%20loma,CA', 'los%20angeles,CA')",42.750959,41.3
"('porter%20ranch,CA', 'los%20angeles,CA')",27.960461,29.166666666666668
"('williamsville,NY', 'new%20york%20city,NY')",375.06338,353.3833333333333
"('rye,TX', 'houston,TX')",69.303393,68.38333333333334
"('morgan%20hill,CA', 'los%20angeles,CA')",319.298422,270.45
"('knightdale,NC', 'charlotte,NC')",180.95199,153.21666666666667
"('christiana,TN', 'nashville,TN')",42.383729,43.0
"('playa%20del%20rey,CA', 'los%20angeles,CA')",20.521405,25.866666666666667
"('fircrest,WA', 'seattle,WA')",36.694454,38.15
"('rancho%20cucamonga,CA', 'los%20angeles,CA')",42.526644,43.71666666666667
"('timnath,CO', 'denver,CO')",55.849464,55.66666666666666
"('eastover,NC', 'charlotte,NC')",162.067898,165.1
"('north%20redington%20beach,FL', 'jacksonville,FL')",227.284533,220.95
"('murray,UT', 'salt%20lake%20city,UT')",9.17641,11.383333333333333
"('palmer,TX', 'houston,TX')",212.20199,168.43333333333334
"('trenton,GA', 'atlanta,GA')",134.644924,120.33333333333331
"('biscoe,NC', 'charlotte,NC')",67.792218,83.26666666666667
"('newburgh%20heights,OH', 'columbus,OH')",138.578203,118.65
"('bay%20ridge,NY', 'new%20york%20city,NY')",7.646594,19.6
"('panorama%20city,CA', 'los%20angeles,CA')",18.665369,23.28333333333333
"('valdosta,GA', 'atlanta,GA')",228.089209,186.86666666666667
"('highland%20hills,OH', 'columbus,OH')",143.667233,122.63333333333334
"('greenbrier,TN', 'nashville,TN')",22.831663,25.816666666666663
"('valley%20village,CA', 'los%20angeles,CA')",13.342082,17.2
"('wildwood,GA', 'atlanta,GA')",125.821453,107.86666666666666
"('douglaston,NY', 'new%20york%20city,NY')",17.657505,29.766666666666666
"('bartlett,TN', 'nashville,TN')",200.044863,171.13333333333333
"('ontario,CA', 'los%20angeles,CA')",37.238154,39.266666666666666
"('san%20mateo,CA', 'los%20angeles,CA')",377.00765,309.65
"('college%20pt,NY', 'new%20york%20city,NY')",15.222351,31.28333333333333
"('anderson%20island,WA', 'seattle,WA')",49.403359,79.55
"('bowie,MD', 'baltimore,MD')",30.7877,38.0
"('delton,MI', 'detroit,MI')",141.040697,132.45
"('scarsdale,NY', 'new%20york%20city,NY')",27.564026,45.91666666666666
"('colchester,VT', 'burlington,VT')",8.909842,15.916666666666666
"('dania,FL', 'jacksonville,FL')",329.799595,262.21666666666664
"('ft%20lauderdale,FL', 'jacksonville,FL')",325.452483,258.85
"('fairfield,VT', 'burlington,VT')",33.945508,36.083333333333336
"('national%20harbor,MD', 'baltimore,MD')",48.958458,51.7
"('forest%20city,IA', 'des%20moines,IA')",138.825509,119.75
"('brookpark,OH', 'columbus,OH')",130.015708,110.51666666666668
"('santa%20clara,CA', 'los%20angeles,CA')",344.609356,292.3833333333333
"('benicia,CA', 'los%20angeles,CA')",376.863492,308.3666666666667
"('south%20pasadena,CA', 'los%20angeles,CA')",8.761334,12.4
"('haltom%20city,TX', 'houston,TX')",266.88949,219.26666666666668
"('lyons,MI', 'detroit,MI')",128.48465,111.23333333333332
"('forestville,NY', 'new%20york%20city,NY')",415.747037,381.35
"('elk%20grove,CA', 'los%20angeles,CA')",373.878425,315.03333333333336
"('baldwin,FL', 'jacksonville,FL')",20.423228,27.28333333333333
"('brush%20prairie,WA', 'seattle,WA')",163.026674,147.53333333333333
"('flintstone,GA', 'atlanta,GA')",115.893184,104.4
"('springfield,MO', 'kansas%20city,MO')",169.136617,155.55
"('manhattan,NY', 'new%20york%20city,NY')",3.300102,13.783333333333331
"('west%20hills,CA', 'los%20angeles,CA')",29.910945,34.03333333333333
"('bemus%20point,NY', 'new%20york%20city,NY')",400.676922,354.51666666666665
"('chautauqua,NY', 'new%20york%20city,NY')",406.555093,365.26666666666665
"('aurora,IL', 'chicago,IL')",40.652589,59.18333333333333
"('briarwood,NY', 'new%20york%20city,NY')",15.467172,28.383333333333333
"('la%20tuna%20canyon,CA', 'los%20angeles,CA')",20.031764,25.98333333333333
"('clemmons,NC', 'charlotte,NC')",75.262343,66.8
"('cambridge,MA', 'boston,MA')",6.009902,15.9
"('bremen,OH', 'columbus,OH')",42.025198,51.18333333333333
"('dixon,CA', 'los%20angeles,CA')",392.098892,330.3833333333333
"('cedar%20bluff,VA', 'virginia%20beach,VA')",427.982457,372.9666666666666
"('saintnford,CA', 'los%20angeles,CA')",356.800038,303.56666666666666
"('jersey%20village,TX', 'houston,TX')",17.598475,19.633333333333333
"('lanham,MD', 'baltimore,MD')",32.485286,36.35
"('spring%20valley%20village,TX', 'houston,TX')",9.818908,11.966666666666669
"('ferrisburgh,VT', 'burlington,VT')",19.637194,29.03333333333333
"('sparks,NV', 'las%20vegas,NV')",445.351025,403.1166666666667
"('hurst,TX', 'houston,TX')",264.418919,215.66666666666663
"('emeryville,CA', 'los%20angeles,CA')",372.306356,307.01666666666665
"('williston,VT', 'burlington,VT')",7.877123,14.083333333333334
"('addison,TX', 'houston,TX')",254.844831,208.61666666666667
"('independence,OH', 'columbus,OH')",134.004911,116.16666666666669
"('palms,CA', 'los%20angeles,CA')",12.378336,16.183333333333334
"('temecula,CA', 'los%20angeles,CA')",85.509997,78.7
"('arlington%20heights,OH', 'columbus,OH')",99.352283,87.58333333333333
"('colerain%20township,OH', 'columbus,OH')",134.521892,125.86666666666666
"('camas,WA', 'seattle,WA')",175.526177,155.53333333333333
"('matlacha,FL', 'jacksonville,FL')",337.321294,286.2
"('amherst,NY', 'new%20york%20city,NY')",375.965611,352.95
"('westlake,TX', 'houston,TX')",269.615446,217.36666666666667
"('parrish,FL', 'jacksonville,FL')",247.586594,219.28333333333333
"('newark,OH', 'columbus,OH')",39.85102,41.016666666666666
"('highlands%20ranch,CO', 'denver,CO')",17.187127,25.866666666666667
"('sunnyside,NY', 'new%20york%20city,NY')",7.491251,19.03333333333333
"('west%20lake%20hills,TX', 'houston,TX')",169.232308,155.8
"('coldspring,TX', 'houston,TX')",63.853346,61.31666666666667
"('lafayette,IN', 'indianapolis,IN')",63.599206,62.016666666666666
"('biscayne%20park,FL', 'jacksonville,FL')",345.206494,278.9
"('cattaraugus,NY', 'new%20york%20city,NY')",385.894501,355.8666666666667
"('castroville,TX', 'houston,TX')",219.01284,179.5
"('everman,TX', 'houston,TX')",257.500572,210.13333333333333
"('medina,WA', 'seattle,WA')",11.448764,17.733333333333334
"('howard%20beach,NY', 'new%20york%20city,NY')",20.865645,37.31666666666667
"('middleburg,FL', 'jacksonville,FL')",29.799098,40.6
"('maxville,FL', 'jacksonville,FL')",27.782749,31.28333333333333
"('buckeye%20lake,OH', 'columbus,OH')",30.338448,30.0
"('fairfax,VA', 'virginia%20beach,VA')",200.819713,181.85
"('saintkesdale,NC', 'charlotte,NC')",98.413391,90.1
"('bainbridge%20is,WA', 'seattle,WA')",116.118742,114.1
"('sherman,NY', 'new%20york%20city,NY')",410.761776,363.35
"('santa%20barbara,CA', 'los%20angeles,CA')",95.043073,88.68333333333334
"('pfafftown,NC', 'charlotte,NC')",84.776157,82.7
"('bristol,VA', 'virginia%20beach,VA')",441.837171,395.78333333333336
"('other,TX', 'houston,TX')",332.508152,317.7
"('east%20los%20angeles,CA', 'los%20angeles,CA')",6.299461,10.883333333333333
"('mercer,ME', 'portland,ME')",86.936044,98.21666666666668
"('pinedale,CA', 'los%20angeles,CA')",236.541721,208.81666666666663
"('bay%20lake,FL', 'jacksonville,FL')",161.495616,137.68333333333334
"('orting,WA', 'seattle,WA')",41.403205,46.18333333333333
"('richland%20hills,TX', 'houston,TX')",264.354296,218.13333333333333
"('toluca%20lake,CA', 'los%20angeles,CA')",11.475483,18.25
"('whitney,NV', 'las%20vegas,NV')",11.379171,15.383333333333333
"('bronxville,NY', 'new%20york%20city,NY')",22.718574,39.46666666666667
"('riverview,FL', 'jacksonville,FL')",204.250303,191.6
"('rowan,IA', 'des%20moines,IA')",90.834526,87.13333333333334
"('adelphi,MD', 'baltimore,MD')",30.939314,33.68333333333333
"('saint%20albans%20town,VT', 'burlington,VT')",29.16095,34.15
"('cleburne,TX', 'houston,TX')",257.216605,213.75
"('milton,VT', 'burlington,VT')",16.331499,22.15
"('waterville,VT', 'burlington,VT')",41.811446,50.95
"('garden%20ridge,TX', 'houston,TX')",184.544759,159.48333333333332
"('oakwood,GA', 'atlanta,GA')",48.434642,44.46666666666667
"('minnie,KY', 'louisville,KY')",202.081718,184.06666666666663
"('cold%20creek,NV', 'las%20vegas,NV')",51.204714,55.6
"('kemah,TX', 'houston,TX')",33.747291,35.13333333333333
"('menifee,CA', 'los%20angeles,CA')",78.323839,75.91666666666667
"('clearwater%20beach,FL', 'jacksonville,FL')",223.835302,220.05
"('glenford,OH', 'columbus,OH')",42.798184,45.46666666666667
"('blue%20ash,OH', 'columbus,OH')",95.479276,81.98333333333333
"('cherryhillsvillage,CO', 'denver,CO')",8.103923,19.116666666666667
"('ventura,IA', 'des%20moines,IA')",118.642751,101.88333333333334
"('dickinson,TX', 'houston,TX')",30.777137,30.866666666666667
"('haines%20city,FL', 'jacksonville,FL')",177.423845,153.8
"('kew%20gardens%20hills,NY', 'new%20york%20city,NY')",13.58566,26.6
"('hebron,OH', 'columbus,OH')",29.603988,31.266666666666666
"('fife,WA', 'seattle,WA')",29.684766,30.05
"('el%20sereno,CA', 'los%20angeles,CA')",6.118021,13.033333333333331
"('belton,TX', 'houston,TX')",187.54101,174.16666666666666
"('highland%20park,MI', 'detroit,MI')",6.986076,10.1
"('euless,TX', 'houston,TX')",258.126914,207.31666666666663
"('canutillo,TX', 'houston,TX')",761.062271,610.5666666666667
"('saintfford,TX', 'houston,TX')",21.457811,23.316666666666663
"('washingtonville,OH', 'columbus,OH')",163.559189,164.3
"('bellerose,NY', 'new%20york%20city,NY')",19.795643,31.933333333333334
"('porter,TX', 'houston,TX')",27.160756,26.75
"('saint%20george,UT', 'salt%20lake%20city,UT')",302.125587,234.76666666666668
"('lowell,MI', 'detroit,MI')",145.57795,123.06666666666666
"('ft%20worth,TX', 'houston,TX')",262.191924,214.03333333333333
"('sunfield,MI', 'detroit,MI')",114.402514,103.86666666666666
"('holland,MI', 'detroit,MI')",191.914221,178.71666666666667
"('anderson%20township,OH', 'columbus,OH')",111.32797,96.38333333333334
"('saintckton,NY', 'new%20york%20city,NY')",412.31334,377.06666666666666
"('flint,MI', 'detroit,MI')",67.828879,59.93333333333333
"('richmond%20hill,NY', 'new%20york%20city,NY')",15.591446,30.216666666666665
"('greenhurst,NY', 'new%20york%20city,NY')",395.398995,350.51666666666665
"('clintwood,VA', 'virginia%20beach,VA')",488.652519,451.51666666666665
"('reading,PA', 'philadelphia,PA')",58.793521,64.2
"('homestead,FL', 'jacksonville,FL')",381.141633,327.85
"('fort%20washington,MD', 'baltimore,MD')",57.666975,57.31666666666667
"('pt%20isabel,TX', 'houston,TX')",332.508152,317.7
"('bristol,VT', 'burlington,VT')",27.150193,41.11666666666667
"('mount%20charleston,NV', 'las%20vegas,NV')",39.068714,43.583333333333336
"('city%20terrace,CA', 'los%20angeles,CA')",4.881492,10.533333333333331
"('saintutsville,OH', 'columbus,OH')",64.044107,57.88333333333333
"('rockville,MD', 'baltimore,MD')",43.76193,46.71666666666667
"('cockrell%20hill,TX', 'houston,TX')",246.943475,199.71666666666667
"('newberry,FL', 'jacksonville,FL')",87.359197,94.35
"('archdale,NC', 'charlotte,NC')",78.883073,67.1
"('greenpoint,NY', 'new%20york%20city,NY')",5.762596,16.65
"('lake%20forest%20park,WA', 'seattle,WA')",14.441909,17.283333333333335
"('kernersville,NC', 'charlotte,NC')",89.196592,78.38333333333334
"('ponte%20vedra,FL', 'jacksonville,FL')",21.194971,24.883333333333333
"('blue%20mound,TX', 'houston,TX')",270.36047,222.33333333333331
"('wellsville,OH', 'columbus,OH')",162.230076,159.55
"('lebanon,VA', 'virginia%20beach,VA')",436.244209,379.78333333333336
"('glendale,OR', 'portland,OR')",224.083229,198.06666666666663
"('north%20randall,OH', 'columbus,OH')",140.5436,118.9
"('gardena,CA', 'los%20angeles,CA')",15.417462,20.766666666666666
"('kensington,MD', 'baltimore,MD')",37.297806,39.71666666666667
"('eagle,MI', 'detroit,MI')",106.729823,91.23333333333332
"('richford,VT', 'burlington,VT')",55.480991,64.4
"('north%20hills,CA', 'los%20angeles,CA')",22.140698,23.516666666666666
"('menands,NY', 'new%20york%20city,NY')",153.132581,172.0
"('mountain%20view,CA', 'los%20angeles,CA')",351.801728,297.9833333333333
"('winooski,VT', 'burlington,VT')",2.343191,7.6
"('north%20tustin,CA', 'los%20angeles,CA')",35.313146,36.55
"('saintilacoom,WA', 'seattle,WA')",43.146151,50.5
"('highland%20heights,OH', 'columbus,OH')",150.906829,129.48333333333332
"('dearborn%20heights,MI', 'detroit,MI')",13.944191,23.416666666666668
"('intercession%20city,FL', 'jacksonville,FL')",165.315806,146.0
"('millcreek,UT', 'salt%20lake%20city,UT')",6.32618,12.516666666666667
"('bayside,WI', 'milwaukee,WI')",12.681565,17.233333333333334
"('maspeth,NY', 'new%20york%20city,NY')",8.54199,20.35
"('elmendorf,TX', 'houston,TX')",196.757188,167.56666666666666
"('saintgeorge,UT', 'salt%20lake%20city,UT')",302.125587,234.76666666666668
"('falcon%20heights,TX', 'houston,TX')",391.34082,354.93333333333334
"('clinchco,VA', 'virginia%20beach,VA')",477.756154,437.2166666666666
"('petersburg,FL', 'jacksonville,FL')",575.348092,468.4666666666666
"('quitman,GA', 'atlanta,GA')",229.89305,195.55
"('lakeside,TX', 'houston,TX')",284.346293,231.76666666666668
"('oxon%20hill,MD', 'baltimore,MD')",46.819698,48.16666666666666
"('essex,NY', 'new%20york%20city,NY')",296.796707,310.1333333333333
"('river%20oaks,TX', 'houston,TX')",267.746361,224.03333333333333
"('altadena,CA', 'los%20angeles,CA')",16.782615,22.65
"('wyoming,OH', 'columbus,OH')",101.742076,90.61666666666666
"('burke,VA', 'virginia%20beach,VA')",200.932181,181.6
"('latimer,IA', 'des%20moines,IA')",87.705922,75.2
"('brentwood,MD', 'baltimore,MD')",35.649308,44.1
"('new%20palestine,IN', 'indianapolis,IN')",20.041706,26.9
"('alden,IA', 'des%20moines,IA')",76.149661,66.21666666666667
"('indian%20land,SC', 'charleston,SC')",197.430133,172.78333333333333
"('the%20colony,TX', 'houston,TX')",268.06761,225.66666666666663
"('south%20salt%20lake,UT', 'salt%20lake%20city,UT')",3.096293,7.883333333333334
"('glenn%20heights,TX', 'houston,TX')",234.337718,188.76666666666668
"('saint%20paul,VA', 'virginia%20beach,VA')",443.228421,389.3333333333333
"('indian%20trail,NC', 'charlotte,NC')",16.808091,25.0
"('riverdale,MD', 'baltimore,MD')",22.021395,27.8
"('glendale,KY', 'louisville,KY')",52.26291,48.75
"('mebane,NC', 'charlotte,NC')",124.390435,105.53333333333332
"('saint%20albans,NY', 'new%20york%20city,NY')",18.531774,37.95
"('saintnton,TX', 'houston,TX')",191.335103,169.16666666666666
"('hideaway%20hills,OH', 'columbus,OH')",44.40505,58.083333333333336
"('west%20chester,OH', 'columbus,OH')",92.248146,84.85
"('newcastle,WA', 'seattle,WA')",13.263789,18.58333333333333
"('westport,NY', 'new%20york%20city,NY')",283.819991,292.4166666666667
"('bahama,NC', 'charlotte,NC')",155.414256,135.63333333333333
"('bedford%20heights,OH', 'columbus,OH')",140.586475,121.35
"('buckley,WA', 'seattle,WA')",45.120869,50.48333333333333
"('kalamazoo,MI', 'detroit,MI')",141.264391,122.4
"('amanda,OH', 'columbus,OH')",35.794709,38.03333333333333
"('mount%20rainier,MD', 'baltimore,MD')",37.883759,45.68333333333333
"('goulds,FL', 'jacksonville,FL')",372.830172,312.1666666666667
"('fort%20myers,FL', 'jacksonville,FL')",342.307176,285.9166666666667
"('oakland%20gardens,NY', 'new%20york%20city,NY')",16.064309,29.133333333333333
"('conewango%20valley,NY', 'new%20york%20city,NY')",393.977919,354.1166666666667
"('wheaton,MD', 'baltimore,MD')",35.554238,39.36666666666667
"('perrine,FL', 'jacksonville,FL')",174.915369,174.03333333333333
"('corning,OH', 'columbus,OH')",71.645341,78.73333333333333
"('ogden,UT', 'salt%20lake%20city,UT')",39.056286,39.81666666666667
"('valleyview,OH', 'columbus,OH')",135.681992,119.93333333333334
"('orleans,MI', 'detroit,MI')",143.272041,126.91666666666669
"('boulevard,CA', 'los%20angeles,CA')",177.099489,151.86666666666667
"('mill%20creek,WA', 'seattle,WA')",21.19,25.05
"('dalton,GA', 'atlanta,GA')",89.605454,79.21666666666667
"('napa,CA', 'los%20angeles,CA')",400.487404,335.05
"('waterville,ME', 'portland,ME')",79.371471,83.08333333333333
"('dunkirk,NY', 'new%20york%20city,NY')",436.738199,406.0
"('meadowview,VA', 'virginia%20beach,VA')",407.697174,346.51666666666665
"('belmont,NC', 'charlotte,NC')",15.786557,19.55
"('montgomery,VT', 'burlington,VT')",55.903523,65.3
"('logan,UT', 'salt%20lake%20city,UT')",81.627048,82.85
"('olney,MD', 'baltimore,MD')",32.638765,40.68333333333333
"('centerville,MA', 'boston,MA')",68.618021,70.3
"('montrose,CA', 'los%20angeles,CA')",14.604709,17.6
"('sunland,CA', 'los%20angeles,CA')",264.91353,237.2333333333333
"('forney,TX', 'houston,TX')",248.536049,201.08333333333331
"('belding,MI', 'detroit,MI')",148.218777,133.11666666666667
"('the%20hills,TX', 'houston,TX')",181.184383,173.71666666666667
"('westford,VT', 'burlington,VT')",18.265206,29.33333333333333
"('logan,OH', 'columbus,OH')",49.706589,48.16666666666666
"('potterville,MI', 'detroit,MI')",97.696328,85.31666666666666
"('grosse%20pointe%20shores,MI', 'detroit,MI')",15.485191,20.316666666666663
"('new%20lexington,OH', 'columbus,OH')",55.67548,61.6
"('sun%20valley,NV', 'las%20vegas,NV')",451.382675,410.48333333333335
"('broad%20channel,NY', 'new%20york%20city,NY')",24.452199,43.1
"('richards,TX', 'houston,TX')",77.214691,77.06666666666666
"('new%20richmond,OH', 'columbus,OH')",122.514515,105.9
"('jamaica%20est,NY', 'new%20york%20city,NY')",17.142388,34.333333333333336
"('randolph,OH', 'columbus,OH')",137.142836,121.55
"('san%20pablo,CA', 'los%20angeles,CA')",382.683255,315.81666666666666
"('anderson%20twp,OH', 'columbus,OH')",111.32797,96.38333333333334
"('fort%20oglethorpe,GA', 'atlanta,GA')",110.252376,97.01666666666668
"('fort%20mill,SC', 'charleston,SC')",193.684507,164.23333333333332
"('johnson,VT', 'burlington,VT')",45.649656,55.05
"('cedar%20park,TX', 'houston,TX')",184.791443,167.15
"('lisbon,OH', 'columbus,OH')",160.465382,155.78333333333333
"('bayside%20hills,NY', 'new%20york%20city,NY')",247.503952,255.76666666666668
"('south%20richmond%20hill,NY', 'new%20york%20city,NY')",16.558921,32.25
"('lutz,FL', 'jacksonville,FL')",194.112011,192.06666666666663
"('federal%20heights,CO', 'denver,CO')",11.145535,18.03333333333333
"('boston,GA', 'atlanta,GA')",239.541701,208.0
"('manor,TX', 'houston,TX')",148.54624,138.6
"('galena%20park,TX', 'houston,TX')",10.777062,16.566666666666666
"('mc%20gregor,TX', 'houston,TX')",206.164748,182.03333333333333
"('mc%20kinney,TX', 'houston,TX')",270.914733,219.45
"('laurelville,OH', 'columbus,OH')",43.603481,54.71666666666667
"('fruit%20cove,FL', 'jacksonville,FL')",22.468161,25.85
